id,label,degree,3d_x,3d_y,3d_z,2d_x,2d_y
409,6.0,6,-246.124268,-562.179993,251.302383,-606.90033,328.951172
1635,2.0,3,-262.51178,277.850586,-340.944,295.078094,-157.023575
1373,6.0,4,-315.264435,-603.227905,186.762726,-590.897766,426.348358
1362,3.0,6,-451.937653,183.473068,65.590736,290.256866,180.307205
774,6.0,5,-365.528503,-305.7742,194.514374,-279.257263,289.520813
985,1.0,5,-291.198029,567.492981,171.874649,464.441101,-318.494415
593,3.0,5,-403.620483,108.396988,330.555359,174.779861,332.048035
1156,6.0,5,-474.822693,-294.634918,135.181671,-220.42189,352.342651
1886,9.0,5,-22.570177,171.570374,-298.029877,90.459747,-257.022583
460,5.0,5,-277.522308,44.055199,-326.40094,110.011391,-35.096153
942,4.0,3,-156.074463,291.028778,-110.470665,182.403473,-207.432022
332,9.0,6,34.368782,125.324776,-148.150894,-30.590878,-239.382843
564,3.0,5,-487.753143,98.850792,272.023346,226.762878,360.322174
391,3.0,6,-466.880157,132.200974,126.332596,258.759033,244.61673
1672,4.0,6,91.697594,20.991468,70.99807,-258.434662,-201.290741
1019,1.0,3,-91.938728,665.681213,113.689522,426.192871,-527.77655
1172,6.0,3,-462.165527,-390.726868,180.674591,-325.900635,389.703491
871,7.0,3,138.487808,320.305817,-311.556732,58.835239,-479.861206
1525,0.0,3,-478.901337,-561.628418,-206.341873,-401.330444,643.970398
1252,5.0,4,-420.470123,-65.146286,278.566528,48.735386,378.733978
887,1.0,4,-247.915512,669.410339,-46.125854,544.189636,-389.652771
1879,8.0,4,-312.744415,159.424088,48.180641,193.482651,106.351204
415,7.0,4,163.647675,259.56781,27.009872,-137.859528,-445.488525
1268,4.0,8,70.966843,-173.839447,-3.58349,-402.389923,-81.084351
612,9.0,5,56.373726,157.50798,-137.873901,-32.134506,-280.816467
540,9.0,6,116.644859,139.145828,103.411964,-179.986465,-296.912689
888,1.0,7,-244.420227,582.133179,150.565826,455.593109,-376.696136
1913,5.0,3,-317.722809,45.072853,-180.650772,129.269455,46.112343
1463,5.0,4,-340.404053,-1.105772,-220.35112,100.185081,46.547436
1781,2.0,3,-111.657227,185.335236,-29.512262,15.226366,-164.163712
1709,7.0,6,109.782722,42.169518,141.57991,-271.364563,-238.377243
387,7.0,3,-1.734033,285.155518,-191.371979,70.395874,-342.361389
465,4.0,3,128.484787,175.78363,-23.665903,-111.977386,-325.530914
1500,8.0,4,-345.216522,99.284096,1.710482,187.144974,122.197685
692,9.0,3,112.745583,-155.225174,84.560883,-429.537781,-128.804962
1486,0.0,3,-438.645752,-223.641083,44.556488,-143.41066,321.035492
783,1.0,3,-1.992186,693.22522,247.361511,371.789429,-661.026184
670,2.0,4,-431.800293,320.406158,-122.952347,365.711365,-15.902174
1621,7.0,4,162.264694,309.703857,42.602741,-106.752747,-460.628632
978,7.0,6,81.740578,271.774994,-111.64032,-9.034729,-388.353607
492,0.0,3,-485.871765,-475.191864,-216.321503,-323.744354,591.714294
1142,2.0,4,-398.743164,-147.349716,-238.764465,-80.313042,257.255341
1060,7.0,4,-19.296785,272.526886,-192.065552,70.530861,-317.186523
598,1.0,6,-206.029373,586.449585,76.814346,429.367493,-400.490936
784,1.0,6,7.366641,673.005615,248.103699,350.284515,-654.464233
1536,2.0,4,-347.306824,-149.174194,-377.926056,-112.48848,171.260468
630,6.0,7,-458.158417,-303.421021,153.064301,-248.720093,323.074982
718,7.0,6,157.597717,253.669327,-265.779114,-4.036278,-435.436035
55,2.0,3,-445.333984,77.344658,-331.242462,93.856155,54.986485
243,2.0,6,-431.145874,259.419983,-177.885422,303.468048,-21.508175
1940,5.0,3,-136.66774,30.963274,119.351097,-59.363903,12.255747
848,2.0,3,-242.582596,242.977951,-165.688309,163.513824,-135.574783
393,4.0,3,91.23037,-20.658331,238.792618,-306.916016,-149.452072
1941,0.0,3,-454.670929,-252.127808,-16.000126,-157.708679,365.398468
696,7.0,7,137.175018,93.401535,165.034805,-283.322357,-312.882019
927,9.0,3,187.219589,142.338669,-115.454552,-135.123276,-376.530792
973,1.0,4,-382.870636,762.658875,-143.229965,740.289429,-280.760681
699,2.0,5,-341.098969,-70.04409,-411.588379,-58.60321,99.634216
348,9.0,7,180.29686,15.69995,98.285095,-321.388916,-274.395477
290,5.0,5,-446.421967,-101.149971,201.789597,25.731131,416.802948
1420,2.0,3,-248.987686,100.68515,-301.21286,57.1656,-69.398827
1851,0.0,3,-478.279297,-466.741943,-214.056763,-320.437378,579.601685
1068,8.0,3,-290.205963,331.61441,-98.433998,324.06366,-157.672394
809,5.0,3,-436.016449,44.239208,191.844528,167.505157,291.522888
762,4.0,7,144.659943,-16.991411,81.831566,-320.647552,-221.833557
1212,9.0,5,131.540146,182.893845,-36.272999,-99.938622,-338.466766
874,1.0,4,-344.711914,638.111816,-171.711395,614.370789,-230.247604
1509,2.0,4,-403.144165,1.512039,-385.479309,0.107659,73.374527
1261,4.0,3,136.18335,-17.223309,-93.296753,-234.878357,-223.520264
987,2.0,4,-388.464905,-118.482018,153.105209,-46.430229,345.565002
425,8.0,3,-263.966309,133.812576,-28.138361,152.896698,44.265793
1513,4.0,3,96.96994,0.659,-350.526825,-100.755585,-216.207458
213,2.0,5,-413.645081,107.928665,-326.882019,77.656113,6.141309
1491,7.0,7,-142.02562,187.682587,-227.30423,102.378113,-175.327454
366,2.0,3,-351.880707,31.151255,-425.913116,78.635269,47.854702
751,0.0,3,-441.74646,-366.061005,-177.512726,-256.816498,482.405243
1624,6.0,5,-385.680664,-447.588898,225.373947,-426.534637,357.376984
614,3.0,5,-342.86853,353.159851,-128.595383,374.119751,-85.679756
1151,7.0,3,113.336296,300.584442,-123.224602,-18.332117,-444.528259
1981,0.0,3,-452.100128,-332.208649,-2.267009,-191.008224,494.40155
831,4.0,3,173.628143,-135.069244,136.299835,-459.039917,-189.395126
458,7.0,5,-35.529411,224.135406,-326.351624,129.5896,-287.791077
1841,5.0,5,-325.45752,25.019777,-230.660538,128.073196,20.427982
210,8.0,4,-385.034851,122.298584,124.659744,179.195145,203.107819
203,6.0,5,-339.695709,-261.746796,197.764587,-222.486572,278.662109
694,5.0,3,-289.10141,156.760437,-139.565735,206.049805,-34.416008
1740,2.0,3,-249.955963,-104.999855,-349.80777,-126.36805,66.498833
963,0.0,6,-465.565094,-302.242676,5.425756,-163.199554,477.553833
99,9.0,5,104.40107,-99.789368,76.734337,-368.731445,-150.061172
1219,8.0,3,-372.775665,72.518936,270.148621,132.552216,285.204742
645,7.0,8,63.902927,303.002106,-78.215668,13.108724,-393.877808
524,3.0,3,-467.214355,88.518494,307.516663,195.574036,375.50119
565,0.0,8,-453.869904,-333.60437,-91.537254,-222.064102,457.570618
1634,4.0,5,110.260933,17.187607,26.570204,-258.551453,-222.256973
443,2.0,4,-293.621704,69.597343,-279.441956,10.26352,-36.103519
1047,7.0,6,75.963799,323.639252,-227.06366,63.985031,-436.031799
1254,2.0,4,-134.809036,-102.910645,-259.83429,-163.211823,-0.277283
1015,2.0,3,-324.110657,-95.737717,-365.947968,-63.491673,111.568939
1097,0.0,4,-377.273193,-345.502502,-329.115265,-274.885071,387.295044
904,3.0,5,-304.311737,91.394753,256.299225,91.497444,216.222641
1790,9.0,4,-7.182337,344.294983,50.958252,118.361198,-334.850525
117,1.0,10,-117.269318,567.080444,50.625603,364.94693,-426.999847
558,6.0,4,-297.431976,-501.728363,211.214859,-509.650391,348.363708
849,4.0,10,144.720642,-43.880962,103.080643,-355.615448,-207.085526
1007,9.0,3,84.596718,-127.540344,116.656441,-390.790497,-118.071297
882,7.0,6,10.83427,207.39006,-321.133331,81.281639,-313.500854
870,1.0,7,-336.976288,257.18277,-330.932556,318.198639,-83.891869
1260,7.0,5,-88.937271,200.588531,71.157822,7.505075,-149.798126
19,5.0,3,-299.527893,55.294327,-240.244263,159.845886,-20.336742
1444,8.0,4,-272.956848,190.566925,-187.404526,224.736633,-62.342228
1562,4.0,7,99.10302,-36.807278,-329.341736,-143.27272,-193.844894
1078,2.0,5,-348.99173,-135.287704,-378.167297,-103.866814,160.926117
1389,6.0,3,-239.887161,-576.08551,264.74231,-625.716309,330.689087
1753,3.0,6,-555.269775,141.51416,204.264404,332.823639,358.296234
1664,0.0,7,-395.246796,-285.901489,37.66193,-188.755615,419.869629
1761,6.0,5,-448.334229,-326.725037,153.808517,-283.452972,316.246765
1696,3.0,5,-470.002472,-26.907017,297.080902,97.184258,403.475433
1229,3.0,4,-467.459595,-40.177692,285.525543,80.813423,403.053558
541,9.0,5,128.593033,114.463554,89.934288,-206.292068,-291.906158
1965,2.0,3,-485.032013,238.957611,-196.319153,322.879761,34.118683
853,9.0,5,142.137054,-2.486301,197.221497,-329.167694,-223.718216
802,1.0,4,-337.765717,233.320221,-405.47934,305.936798,-91.858818
864,8.0,4,-270.295807,158.609909,-155.502823,193.052185,-31.002758
1960,7.0,3,65.060738,283.835724,-343.733521,100.878937,-406.98822
1006,8.0,3,-439.829987,128.282166,325.740936,202.315796,361.126678
168,7.0,6,67.66098,271.039459,-194.13385,37.290741,-388.913452
1402,1.0,4,-297.83139,429.035095,-52.691368,398.695526,-89.433395
930,6.0,3,-364.602356,-381.301544,184.357224,-361.963379,310.545197
89,6.0,5,-406.973816,-333.612335,208.86763,-279.904663,356.171783
1805,5.0,3,-318.061523,34.06551,329.62207,66.192299,266.214752
1950,8.0,4,64.73542,63.221718,-11.993287,-158.94548,-210.534088
237,7.0,6,-23.832384,218.078552,-330.404114,114.013062,-291.499023
586,3.0,4,-210.324249,-16.660872,186.549133,-66.106056,121.48127
815,8.0,4,-332.107239,124.12899,-113.525726,196.687836,64.413841
1728,0.0,4,-501.317017,-530.020691,-206.743744,-363.246735,637.414856
912,1.0,3,-370.832458,732.280212,-114.42704,701.716003,-275.531342
1292,5.0,8,-267.427612,20.646973,-297.375885,70.424538,-13.443896
1089,9.0,4,2.287225,171.969498,-146.241562,11.824593,-239.916718
1682,2.0,3,-386.786011,358.295685,-93.061356,350.765778,-118.498871
147,3.0,6,-436.509766,145.231171,299.457306,228.331772,331.296661
626,1.0,3,-309.912079,475.677155,-545.80481,561.194397,-229.312195
1554,7.0,5,114.060188,262.085358,-235.513168,19.065031,-405.256989
90,0.0,4,-507.650635,-487.611572,-171.68779,-313.583923,628.461304
1161,9.0,5,192.75499,103.346375,-20.89695,-213.93248,-340.898621
574,2.0,8,-315.020782,-52.508247,-304.637726,-72.713493,75.382271
497,9.0,3,146.096451,129.665039,126.393867,-215.255798,-316.127625
397,3.0,7,-152.382401,52.341579,242.12558,-58.598434,63.722656
601,6.0,4,-391.79248,-80.733322,187.061874,17.212049,292.527313
951,2.0,3,35.332657,331.221069,-123.594498,64.305649,-399.951202
1250,5.0,3,-273.991791,93.659744,-363.133606,154.735199,-63.906498
1454,9.0,3,70.639618,161.872009,49.23547,-112.801918,-260.016296
255,5.0,7,-443.001221,174.637894,29.22706,301.373138,137.232071
1062,3.0,5,-466.428894,108.211212,331.64679,200.899673,386.353149
1568,8.0,4,-422.274414,86.493591,278.375458,163.673737,324.971252
915,4.0,4,7.166729,160.232254,-190.895386,14.137522,-250.731125
1167,9.0,7,90.938049,-172.99115,54.329479,-427.106873,-101.827797
639,5.0,3,-96.561211,39.666885,181.511353,-104.932945,17.406309
728,8.0,4,-340.077362,244.639404,-23.830526,276.592896,14.788277
1393,5.0,3,-454.003662,87.815788,235.322433,195.891525,312.01416
1397,7.0,6,-22.037035,146.85997,-262.626617,20.69231,-255.411819
395,9.0,3,157.338058,170.53923,-15.62086,-133.834625,-351.688324
1968,6.0,4,-236.439224,-556.381104,262.817444,-612.363464,318.12674
1963,0.0,3,-453.145966,-355.191528,-99.408722,-244.583893,465.218719
907,4.0,3,115.750381,-21.443085,127.938599,-311.346405,-182.553589
1924,3.0,3,-529.436646,97.45874,166.523392,271.043304,333.978271
1426,2.0,5,-374.008301,-31.63995,-393.448822,-26.671949,82.838936
1476,4.0,3,116.416901,-39.972935,66.757988,-327.24585,-194.65802
1772,4.0,4,113.25956,-6.982948,-53.322285,-229.00206,-207.49617
1451,5.0,4,-453.897339,-59.453167,199.424545,70.428452,368.503326
11,9.0,3,126.245491,-89.720085,93.099609,-378.237152,-172.341568
1501,5.0,3,-392.900024,-51.5476,281.903717,44.765087,340.906769
1364,8.0,3,-450.330109,96.650795,24.202374,237.706161,220.753952
659,2.0,3,-296.420471,221.713226,-224.863998,198.491226,-99.001846
1398,2.0,3,-71.698051,69.225105,-252.572968,-15.819018,-176.428787
1923,1.0,3,-261.082428,616.442871,-111.009064,521.285339,-330.252838
738,2.0,3,-373.105469,13.018578,-308.024628,5.770572,64.907074
1033,9.0,4,125.823936,130.143188,19.45808,-165.279205,-288.716492
1615,1.0,4,-276.424164,614.309387,-98.438034,512.452942,-307.744354
1716,6.0,3,-438.112,-305.179871,163.267166,-257.052277,315.313843
1910,9.0,5,173.721954,-99.712257,152.489578,-432.925812,-207.360107
1692,6.0,4,-477.119324,-254.058365,87.006805,-182.021484,312.374939
122,0.0,8,-472.24057,-367.960175,-166.003647,-244.406006,516.057861
153,7.0,4,146.508408,274.110931,-261.862,16.251915,-438.515778
828,9.0,4,-0.497957,334.643494,35.989342,108.116753,-335.472412
204,6.0,5,-372.216461,-286.786255,186.817917,-249.338913,288.678894
946,3.0,5,-486.945892,75.092346,357.877777,189.921387,423.456543
1893,5.0,4,-182.057648,22.320034,-284.408813,20.427353,-77.887192
431,5.0,5,-459.793823,-99.951233,193.170959,31.968491,432.093475
947,3.0,4,-478.180939,74.935814,359.549377,183.26384,418.328156
1700,1.0,4,-360.482544,287.653534,-430.592102,370.810455,-111.265205
1425,5.0,8,-345.649872,33.09766,308.858673,85.455345,286.29538
1958,0.0,3,-435.903229,-492.250793,-219.490677,-369.279327,564.877808
525,3.0,5,-446.817017,101.959923,347.878815,188.633698,377.848572
1460,0.0,7,-426.01593,-237.297943,85.222778,-117.682655,441.163269
506,2.0,6,-462.861877,202.071503,-257.987396,264.354736,20.140314
647,1.0,7,-137.572723,594.49231,62.583637,398.078064,-433.07663
1964,8.0,4,-336.139008,113.222198,-345.171417,179.326462,6.492231
345,9.0,6,126.087044,-34.819633,93.796234,-333.002106,-203.244232
832,9.0,3,169.648758,-136.398804,125.467873,-453.695099,-184.995834
1544,8.0,3,-182.616577,131.387207,-289.200684,55.449749,-126.84758
1114,7.0,4,50.935223,331.205902,-123.741928,51.114529,-413.554779
889,1.0,3,-155.012238,471.750092,174.245453,307.842865,-367.543549
775,7.0,4,152.46489,317.259399,-322.137543,54.332649,-489.438141
1193,4.0,5,-20.086575,-130.267044,-3.59787,-321.619995,-54.782272
911,6.0,3,-529.345398,-178.657486,-103.241371,-73.121437,309.552551
1860,2.0,6,-407.649689,-61.614025,-239.429611,-32.945915,164.280487
839,4.0,8,141.980545,-162.750519,65.473717,-446.287292,-141.56102
1213,4.0,6,89.656204,-13.325666,-348.297607,-110.28318,-200.69928
960,9.0,4,150.274673,17.001381,133.754562,-311.809937,-247.442825
1704,2.0,3,-434.583405,151.233826,-252.66301,174.670288,20.270887
539,0.0,7,-495.572906,-453.169678,-187.107635,-297.096436,591.793396
1322,7.0,3,180.676498,74.916718,159.80835,-316.065247,-330.568115
967,6.0,3,-409.541809,-205.442749,177.375366,-138.792511,305.123749
1457,4.0,5,156.280334,-112.814713,95.130829,-413.499451,-170.866516
720,6.0,5,-350.762299,-478.462982,198.170044,-454.70462,392.477142
178,6.0,3,128.853897,-29.341003,42.644558,-301.269836,-192.514771
959,9.0,5,198.37233,-49.458042,89.499344,-384.081177,-249.064545
983,5.0,3,-294.731262,69.683655,133.029327,105.512466,154.372421
35,0.0,4,-515.981323,-462.704041,-126.160889,-279.295349,626.255066
1570,1.0,6,-309.33313,656.328613,115.723557,562.148254,-364.630554
1118,6.0,7,-371.404419,-472.358063,216.44664,-451.610352,364.558136
383,0.0,6,-450.309204,-504.082581,-213.33577,-369.773071,585.678223
220,5.0,5,-302.143463,96.045296,59.044693,151.65892,110.750671
1113,0.0,6,-491.824951,-547.966003,-143.293839,-363.67688,660.321289
971,8.0,3,-299.680206,181.5383,-15.774658,211.026871,50.052696
1178,2.0,3,-420.796112,249.99762,-193.435333,287.90976,-23.888475
1103,6.0,5,-216.472015,-548.223633,261.279938,-613.087219,297.15506
1512,9.0,4,115.414391,145.244598,-273.552185,-16.206602,-320.52771
1889,3.0,4,-466.689209,103.931816,326.246643,206.036575,376.432312
244,6.0,4,-268.297272,-582.668579,260.92041,-615.959961,356.950134
69,9.0,4,199.521133,-9.550343,156.627136,-379.641235,-283.662506
1293,1.0,4,-165.831757,308.019531,105.246498,173.993713,-154.523712
965,7.0,3,148.330276,-38.58614,189.121109,-369.039673,-214.840149
1371,3.0,5,-533.4599,105.566841,292.061218,266.250153,412.079773
517,0.0,3,-461.754425,-429.173126,-112.061981,-281.581818,561.807556
1283,8.0,5,-309.930847,226.709564,154.749847,198.82045,130.741089
307,9.0,3,185.010406,14.211121,84.226089,-319.529297,-278.058014
1466,9.0,6,95.189453,166.756958,-280.926819,16.563993,-320.096802
1846,7.0,4,77.307076,286.118195,-345.69696,94.559624,-418.326202
1301,4.0,3,24.352083,3.542327,-76.742592,-169.408646,-152.433899
1679,0.0,3,-389.258423,-353.976807,-326.30658,-280.03891,405.027283
682,9.0,6,115.248352,9.956883,62.188873,-277.32608,-221.393951
811,9.0,3,106.117813,491.441956,219.14917,127.696831,-583.612549
883,7.0,6,53.900604,242.965744,-346.313232,83.438683,-370.35022
1257,9.0,4,191.524094,-99.306328,148.943802,-442.986877,-223.120148
429,3.0,3,-238.299271,194.253342,151.868134,141.603607,35.458618
1563,0.0,3,-510.386383,-550.532227,-185.059723,-366.843384,667.590332
707,2.0,5,-447.255005,180.184525,-248.734161,220.507645,0.467437
1275,7.0,4,38.417454,189.097076,-351.560791,61.00499,-317.567261
56,2.0,5,-474.40741,154.7836,-267.44101,203.796875,41.169388
1997,8.0,3,-221.194168,100.890411,58.76162,57.715931,65.756203
1546,9.0,6,129.088974,110.859573,-239.172928,-67.98484,-309.176575
1474,0.0,5,-441.942169,-332.898071,1.54058,-197.740707,487.917542
715,0.0,4,-501.958954,-487.370361,-81.188576,-292.37561,640.919128
1647,7.0,3,152.336334,279.143829,-272.505096,18.414459,-449.708801
1989,2.0,3,-431.079529,-188.112274,41.041294,-155.503128,220.910416
974,0.0,4,-406.948914,-325.42691,-279.129547,-245.956314,409.012024
1651,8.0,3,-306.892914,187.299377,175.046265,174.952332,160.765305
1201,9.0,4,188.392136,-70.194382,95.133705,-397.120331,-226.355042
371,4.0,3,45.531998,-159.404449,19.243793,-384.399384,-78.989601
200,7.0,4,160.941162,209.15033,81.658813,-188.765808,-407.850342
846,0.0,4,-451.720734,-361.555359,-108.847549,-239.962173,491.919098
347,8.0,4,-320.714996,158.387039,21.838467,207.745743,100.388359
1306,7.0,6,149.571625,305.656036,-318.492065,48.300098,-476.297516
1645,6.0,4,-364.179626,-498.762756,231.261536,-481.84613,375.430542
1723,5.0,3,-464.994019,-102.170723,193.337845,17.262083,405.786652
1374,7.0,3,66.041458,265.046387,-189.960358,30.034142,-385.284821
1100,1.0,5,-58.348289,496.236328,72.239479,272.155182,-422.611664
1042,9.0,6,166.711075,130.993759,-60.748947,-158.368988,-339.786133
1971,8.0,4,-479.337189,30.648447,267.671967,165.444794,396.992706
880,3.0,5,-356.771393,75.62574,248.077576,119.503052,258.309143
1339,3.0,4,-449.502106,33.154606,348.743927,132.024521,402.798798
813,0.0,4,-460.586731,-363.005646,-176.072449,-250.089828,500.762451
1641,2.0,3,-443.326904,194.817078,-231.77388,240.134155,-0.640258
821,1.0,6,-176.068878,344.177185,-266.557281,286.006744,-226.960037
1223,1.0,5,-289.897339,662.86322,58.007233,565.552185,-373.419403
145,6.0,4,-365.919403,-234.841217,184.001114,-180.767929,298.299377
1312,4.0,4,84.920677,-53.580963,-276.913605,-174.885315,-175.394958
580,4.0,7,161.600479,-180.804382,67.302948,-472.606476,-142.721542
381,1.0,5,-50.656593,567.291931,190.500641,307.982483,-529.184326
1000,7.0,5,65.546158,253.078949,-287.578217,66.291916,-374.491119
1600,7.0,4,-103.458557,223.75914,-136.512314,67.70546,-217.287903
449,3.0,3,-484.519623,135.85994,241.569305,267.945618,331.536987
520,1.0,3,-112.55587,703.993225,150.848862,467.483124,-555.944641
1139,6.0,3,-385.205261,-51.40176,-170.365479,50.777157,117.347069
202,2.0,7,-413.600281,81.292,-314.151886,69.811836,24.417881
357,2.0,3,-373.733704,-113.651344,-397.487488,-89.852257,152.150284
436,9.0,3,131.173401,96.134872,-287.66272,-59.431709,-303.140503
785,3.0,5,-535.380554,100.637947,286.916168,263.288208,410.751465
37,7.0,5,3.629976,122.600098,-168.318878,-8.982802,-224.384155
1070,9.0,6,76.7117,148.191238,-101.32872,-66.181641,-277.904663
221,5.0,7,-299.475677,86.990227,116.319435,126.08757,144.241714
82,1.0,5,94.361168,631.596252,275.861603,253.823059,-693.238037
1310,1.0,3,-99.940376,539.591797,204.359375,327.076874,-468.37085
1840,3.0,3,-222.542892,85.172272,227.869873,24.4694,129.807037
1333,7.0,3,133.568344,251.812561,103.782661,-149.28476,-405.149414
316,7.0,8,-129.185898,208.571747,-175.792709,86.728081,-195.747238
303,0.0,5,-512.343018,-466.192474,-88.436935,-268.13678,635.284302
1894,0.0,5,-468.552368,-557.338501,-172.510605,-405.784302,627.54425
1592,1.0,6,-374.802948,671.977356,-245.616684,679.119385,-210.282211
229,1.0,7,-227.643799,620.353821,-19.681435,476.400574,-347.805145
339,3.0,3,-397.172852,-60.708519,289.957489,32.978729,348.780396
684,8.0,3,-368.549438,141.647217,182.314926,171.802719,227.201981
518,0.0,3,-456.856873,-395.561493,-94.274429,-255.780594,532.88916
830,7.0,3,60.302498,-63.819271,180.138306,-333.888,-127.678215
1022,7.0,4,159.911255,139.381882,158.520966,-262.282166,-357.468262
1604,7.0,6,95.75145,315.279572,-50.396214,-19.338434,-424.69339
1023,1.0,4,-256.571411,435.286469,-174.93129,378.307373,-221.104309
1503,5.0,6,-335.627777,47.1091,95.770676,125.509712,173.928772
786,3.0,3,-503.192749,86.948547,247.089417,238.014511,376.313385
262,8.0,4,-393.395081,101.019562,43.618813,191.828384,171.39241
320,2.0,5,-302.966614,-140.75325,-399.997406,-132.693481,126.122192
1277,2.0,3,-428.461304,152.2556,-375.732849,216.966003,8.912461
337,1.0,3,-326.888092,708.677307,23.65608,633.824829,-353.906708
1648,3.0,3,-508.512878,81.144203,314.380981,220.156357,417.466461
1608,4.0,3,122.992897,-152.636673,50.050804,-417.972961,-126.456779
156,3.0,9,-515.919922,105.270149,257.899506,264.519165,372.72702
516,5.0,3,-230.064102,108.661804,-17.214033,122.146378,-0.507418
61,0.0,3,-344.870026,-405.582428,-155.248215,-340.759521,429.008057
1077,8.0,6,-191.065109,187.244537,112.241455,96.772865,8.536208
587,3.0,7,-229.44191,4.828237,255.265564,-28.819647,160.018967
1558,2.0,4,-440.297119,250.991455,-232.841476,315.372528,-13.253727
94,1.0,4,-359.916321,711.423401,-205.484314,687.608826,-258.776917
1188,6.0,5,-259.248138,-567.110352,251.493958,-603.060303,342.762451
1890,1.0,3,-374.898102,710.748413,-227.917709,702.55481,-237.767014
21,2.0,3,-421.561462,44.485065,-335.847473,30.19384,46.255848
1759,3.0,4,-467.053589,111.054276,360.593201,206.05751,402.224884
1666,9.0,5,8.438092,154.800293,-192.75563,9.794549,-249.081497
462,9.0,10,162.724472,91.609413,9.747225,-215.598892,-299.765594
378,6.0,5,-384.049988,-290.611603,185.868454,-256.899872,290.537506
285,0.0,8,-465.590973,-367.726929,-175.161026,-250.434448,507.728943
1931,3.0,3,-458.682739,-83.820908,268.187805,27.184427,383.306366
1852,1.0,5,17.995626,704.53717,269.130554,367.773438,-690.034241
1123,9.0,3,63.996716,276.440094,-46.737595,35.068459,-359.702759
791,9.0,4,-46.078014,327.795929,-42.849846,138.922302,-314.278137
1133,1.0,3,-311.822937,661.082886,46.839947,563.115845,-346.208099
712,3.0,5,-511.677338,77.04007,306.504364,222.895142,420.384949
1009,9.0,6,38.292473,222.862427,-299.910767,98.511688,-327.739502
151,3.0,4,-348.592957,114.836426,214.890671,165.353943,217.806
1566,1.0,5,-211.064651,447.668396,-180.406891,368.14743,-231.758331
1646,0.0,5,-479.880066,-548.741821,-207.662155,-391.918457,634.027954
1980,9.0,5,6.99806,166.990311,-319.720184,76.27874,-280.049225
986,1.0,6,-299.857574,654.27948,110.13739,554.721741,-371.493805
1021,8.0,4,-338.186371,99.212784,42.647282,146.849197,124.346466
1627,3.0,3,-229.23999,-9.978009,247.626648,-41.375996,162.247894
172,9.0,3,149.171539,-113.302704,25.738831,-388.697906,-180.840149
881,6.0,6,-373.589722,-269.786652,194.177521,-228.077835,294.210114
14,2.0,5,-398.094238,47.844749,-243.084381,52.235123,69.247025
334,9.0,5,136.510712,29.752115,82.755051,-280.477814,-249.412964
1071,8.0,5,-75.47419,123.488586,-94.952774,22.542593,-125.708992
573,3.0,4,-170.463684,62.323395,161.489182,-32.579144,53.755932
235,5.0,5,-327.944183,-16.790764,193.604996,24.734911,223.830032
640,4.0,7,76.962311,-36.332211,115.103737,-290.743073,-132.86647
424,5.0,4,-1.003008,97.171486,30.116312,-92.817009,-175.142365
1613,4.0,5,132.388733,-171.021072,37.849758,-442.118347,-128.272339
1494,2.0,5,-383.140228,-3.420007,-372.858368,6.969931,70.811058
232,7.0,3,147.837296,77.684731,20.142405,-220.848419,-282.098267
1464,1.0,3,-257.33905,591.58136,134.505569,474.625549,-376.167084
984,5.0,5,-281.890839,65.132568,122.474358,91.748764,139.07872
999,3.0,3,-462.628052,107.14994,370.716095,200.915878,407.466309
1378,1.0,3,-388.700989,688.214111,-246.529251,703.899048,-209.331284
2,6.0,13,-388.604279,-196.78093,163.860428,-142.688919,277.016388
1622,9.0,4,175.559509,-51.211452,99.899338,-377.604767,-233.090897
705,6.0,3,-392.801727,-476.167908,214.383133,-441.858032,384.048096
230,4.0,7,128.825226,-48.22662,84.291931,-333.765869,-180.508545
1173,6.0,4,-321.825104,-411.09494,173.789139,-398.220215,334.86496
1787,5.0,4,-356.491486,18.176584,280.950653,91.27475,284.597961
1523,2.0,3,-249.173141,-219.887085,75.090508,-235.62706,245.190613
685,8.0,4,-330.360504,162.468689,151.615097,173.902161,176.62822
602,5.0,3,-393.604218,-160.783417,181.433044,-68.640213,327.255676
1175,3.0,7,-512.118835,73.756691,151.869049,224.071808,327.878113
1763,6.0,3,-351.019379,176.469482,193.541763,161.660339,50.466152
790,3.0,3,-404.188232,155.259109,299.192474,213.320755,312.11853
1541,4.0,3,102.648468,-46.324314,-320.729553,-155.02504,-191.046051
251,3.0,9,-433.94577,146.773148,357.115387,217.205475,370.844971
1428,7.0,4,175.553543,19.781847,157.950211,-337.789276,-277.523987
1801,1.0,4,-149.91629,683.24646,103.973686,478.295715,-502.425171
765,2.0,6,-413.71283,53.190975,-368.789886,47.102402,44.627743
75,8.0,3,-310.321991,138.092636,53.886627,167.09758,118.976006
1797,3.0,3,-424.174194,132.71965,244.108505,225.64505,293.128815
1230,3.0,8,-466.897491,1.086027,295.271729,117.799416,380.884216
622,7.0,4,17.068789,313.239136,-199.996475,91.971352,-377.247803
1539,1.0,4,-277.576172,627.25531,-78.399254,523.406494,-314.551208
7,6.0,3,-253.012573,-565.394348,267.663788,-610.084412,335.645081
1906,3.0,3,-355.881897,112.114517,194.789703,174.844513,220.221725
1715,6.0,6,-273.558411,-149.085571,188.260529,-137.033615,209.972672
100,9.0,10,159.253082,-121.222694,100.988304,-425.957458,-183.703278
1862,3.0,3,-438.421631,46.084644,352.619049,143.701141,385.122375
